6.7000000000e+01 -2.1778390000e-01 1.7445000000e-01 
6.8000000000e+01 -2.0648140000e-01 2.5528790000e-01 
6.9000000000e+01 -2.0133680000e-01 3.2806380000e-01 
7.0000000000e+01 -2.0109390000e-01 3.9719230000e-01 
7.1000000000e+01 -2.0649840000e-01 4.6626420000e-01 
7.2000000000e+01 -2.2060450000e-01 5.3782330000e-01 
7.3000000000e+01 -2.4913670000e-01 6.1269350000e-01 
7.4000000000e+01 -3.0085390000e-01 6.8824330000e-01 
7.5000000000e+01 -3.8793630000e-01 7.5489270000e-01 
7.6000000000e+01 -5.2668130000e-01 7.8574940000e-01 
7.7000000000e+01 -7.1600040000e-01 7.0092880000e-01 
7.8000000000e+01 -7.5361910000e-01 3.8135720000e-01 
7.9000000000e+01 -4.0205010000e-01 2.8071720000e-01 
8.0000000000e+01 -1.7250720000e+00 1.2965540000e+00 
8.1000000000e+01 -1.6650640000e+00 1.1194130000e+00 
8.2000000000e+01 -1.5950950000e+00 9.9969920000e-01 
8.3000000000e+01 -1.5312390000e+00 9.1528500000e-01 
8.4000000000e+01 -1.4770170000e+00 8.5115440000e-01 
8.5000000000e+01 -1.4324420000e+00 7.9856570000e-01 
8.6000000000e+01 -1.3972370000e+00 7.5257310000e-01 
8.7000000000e+01 -1.3611110000e+00 6.8441470000e-01 
8.8000000000e+01 -1.3499530000e+00 6.6142140000e-01 
8.9000000000e+01 -1.3434460000e+00 6.0567660000e-01 
9.0000000000e+01 -1.3339670000e+00 5.2700120000e-01 
9.1000000000e+01 -1.2972680000e+00 4.4613110000e-01 
9.2000000000e+01 -1.2763320000e+00 3.7671900000e-01 
9.3000000000e+01 -1.2525320000e+00 2.5974990000e-01 
9.4000000000e+01 -1.1577220000e+00 1.2504260000e-01 
9.5000000000e+01 -1.0075550000e+00 5.1895140000e-02 
9.6000000000e+01 -8.7552760000e-01 5.0751990000e-02 
9.7000000000e+01 -7.9664100000e-01 8.0159280000e-02 
9.8000000000e+01 -7.7828430000e-01 1.0386420000e-01 
9.9000000000e+01 -8.2970760000e-01 6.8157430000e-02 
1.0000000000e+02 -8.6985000000e-01 -1.6489300000e-01 
1.0100000000e+02 -5.2817240000e-01 -4.3330400000e-01 
1.0200000000e+02 -1.7037620000e-01 -2.8320580000e-01 
1.0300000000e+02 -4.6922230000e-02 -7.3724180000e-02 
1.0400000000e+02 -1.4784730000e-02 8.5793500000e-02 
1.0500000000e+02 -2.0378670000e-02 2.0965040000e-01 
1.0600000000e+02 -5.1572930000e-02 3.0953070000e-01 
1.0700000000e+02 -1.0729420000e-01 3.6924900000e-01 
1.0800000000e+02 -1.4564240000e-01 4.0868910000e-01 
1.0900000000e+02 -1.9049800000e-01 4.3370000000e-01 
1.1000000000e+02 -2.3039370000e-01 4.3783390000e-01 
1.1100000000e+02 -2.5615530000e-01 4.2532260000e-01 
1.1200000000e+02 -2.6119000000e-01 4.0549290000e-01 
1.1300000000e+02 -2.4709730000e-01 3.9178270000e-01 
1.1400000000e+02 -2.2844020000e-01 3.9156070000e-01 
1.1500000000e+02 -2.2144850000e-01 3.8596620000e-01 
1.1600000000e+02 -1.8394100000e-01 3.2391160000e-01 
1.1700000000e+02 3.6581200000e-02 3.4371500000e-01 
1.1800000000e+02 8.7529940000e-02 6.1587920000e-01 
1.1900000000e+02 -3.4137170000e-02 7.6989900000e-01 
1.2000000000e+02 -1.6255750000e+00 9.9157760000e-01 
1.2100000000e+02 -1.5358050000e+00 8.7898140000e-01 
1.2200000000e+02 -1.4590710000e+00 8.0083180000e-01 
1.2300000000e+02 -1.3938480000e+00 7.4087180000e-01 
1.2400000000e+02 -1.3371840000e+00 6.9137160000e-01 
1.2500000000e+02 -1.2876050000e+00 6.4887370000e-01 
1.2600000000e+02 -1.2451950000e+00 6.1077490000e-01 
1.2700000000e+02 -1.2105250000e+00 5.7973840000e-01 
1.2800000000e+02 -1.1915420000e+00 5.4512890000e-01 
1.2900000000e+02 -1.1904340000e+00 4.9646430000e-01 
1.3000000000e+02 -1.1869440000e+00 4.1226400000e-01 
1.3100000000e+02 -1.1603520000e+00 3.1901310000e-01 
1.3200000000e+02 -1.1272950000e+00 2.0002250000e-01 
1.3300000000e+02 -1.0287360000e+00 5.5877420000e-02 
1.3400000000e+02 -8.5966550000e-01 -2.9377370000e-02 
1.3500000000e+02 -7.0053720000e-01 -2.7303090000e-02 
1.3600000000e+02 -6.0247570000e-01 1.9970800000e-02 
1.3700000000e+02 -5.8698050000e-01 6.4962140000e-02 
1.3800000000e+02 -6.7560410000e-01 4.1825390000e-03 
1.3900000000e+02 -5.9981900000e-01 -3.7396910000e-01 
1.4000000000e+02 -4.9248380000e-02 -4.1506020000e-01 
1.4100000000e+02 2.1396720000e-01 -8.5781240000e-02 
1.4200000000e+02 1.3887500000e-01 2.6551260000e-01 
1.4300000000e+02 3.5894380000e-02 2.5387950000e-01 
1.4400000000e+02 2.5046070000e-02 3.2515300000e-01 
1.4500000000e+02 -3.3644990000e-02 3.8081220000e-01 
1.4600000000e+02 -1.0645900000e-01 3.8978040000e-01 
1.4700000000e+02 -1.6437240000e-01 3.4895390000e-01 
1.4800000000e+02 -1.7584680000e-01 2.6699070000e-01 
1.4900000000e+02 -1.0698220000e-01 1.7614700000e-01 
1.5000000000e+02 4.8161600000e-02 1.4683290000e-01 
1.5100000000e+02 2.1759820000e-01 2.4280850000e-01 
1.5200000000e+02 2.9908260000e-01 4.3125890000e-01 
1.5300000000e+02 2.6931950000e-01 6.2107490000e-01 
1.5400000000e+02 1.6390830000e-01 7.5436610000e-01 
1.5500000000e+02 3.5668090000e-02 7.8611070000e-01 
1.5600000000e+02 2.8639130000e-02 8.0687790000e-01 
1.5700000000e+02 -6.5684630000e-02 8.9115960000e-01 
1.5800000000e+02 -1.7862650000e-01 9.0752300000e-01 
1.5900000000e+02 -2.7514760000e-01 8.9447290000e-01 
1.6000000000e+02 -1.5049740000e+00 8.0799750000e-01 
1.6100000000e+02 -1.4133050000e+00 7.2612800000e-01 
1.6200000000e+02 -1.3342870000e+00 6.6406870000e-01 
1.6300000000e+02 -1.2628210000e+00 6.1404610000e-01 
1.6400000000e+02 -1.1963320000e+00 5.7358020000e-01 
1.6500000000e+02 -1.1343320000e+00 5.4237250000e-01 
1.6600000000e+02 -1.0915590000e+00 5.5836200000e-01 
1.6700000000e+02 -1.0502080000e+00 5.0617260000e-01 
1.6800000000e+02 -1.0395650000e+00 4.9004920000e-01 
1.6900000000e+02 -1.0628890000e+00 4.3600280000e-01 
1.7000000000e+02 -1.0542810000e+00 3.2216190000e-01 
1.7100000000e+02 -1.0121010000e+00 2.0739480000e-01 
1.7200000000e+02 -9.3048450000e-01 6.2933910000e-02 
1.7300000000e+02 -7.6085080000e-01 -5.1123040000e-02 
1.7400000000e+02 -5.6957820000e-01 -6.4028740000e-02 
1.7500000000e+02 -4.3859530000e-01 -3.1395660000e-03 
1.7600000000e+02 -4.1184320000e-01 7.0023080000e-02 
1.7700000000e+02 -5.1942100000e-01 -2.6015440000e-03 
1.7800000000e+02 -2.6860790000e-01 -4.0040000000e-01 
1.7900000000e+02 2.1900100000e-01 -8.8843710000e-02 
1.8000000000e+02 1.6367540000e-01 3.3102670000e-02 
1.8100000000e+02 2.2868870000e-01 2.2067710000e-01 
1.8200000000e+02 1.5873260000e-01 3.5716550000e-01 
1.8300000000e+02 4.8532740000e-02 3.9955210000e-01 
1.8400000000e+02 -4.4921010000e-02 3.5098430000e-01 
1.8500000000e+02 -7.1774130000e-02 2.3395090000e-01 
1.8600000000e+02 1.1296370000e-02 9.5755650000e-02 
1.8700000000e+02 2.2181720000e-01 2.3100730000e-02 
1.8800000000e+02 4.9172040000e-01 1.2277690000e-01 
1.8900000000e+02 6.6038750000e-01 4.0064560000e-01 
1.9000000000e+02 6.4179410000e-01 7.1782590000e-01 
1.9100000000e+02 4.9293760000e-01 9.5864010000e-01 
1.9200000000e+02 2.9133310000e-01 1.1043780000e+00 
1.9300000000e+02 6.2958730000e-02 1.1726880000e+00 
1.9400000000e+02 -2.2015230000e-01 1.0561870000e+00 
1.9500000000e+02 -1.3729400000e-01 9.5080030000e-01 
1.9600000000e+02 -2.0737610000e-01 9.6903150000e-01 
1.9700000000e+02 -2.7960500000e-01 9.4381210000e-01 
1.9800000000e+02 -3.3963850000e-01 9.0974870000e-01 
1.9900000000e+02 -3.9579070000e-01 8.7446760000e-01 
2.0000000000e+02 -1.3929200000e+00 6.7824010000e-01 
2.0100000000e+02 -1.2968360000e+00 6.1010350000e-01 
2.0200000000e+02 -1.2086600000e+00 5.5751290000e-01 
2.0300000000e+02 -1.1245970000e+00 5.1802060000e-01 
2.0400000000e+02 -1.0441890000e+00 4.9206900000e-01 
2.0500000000e+02 -9.6656320000e-01 4.8240340000e-01 
2.0600000000e+02 -9.3945690000e-01 4.7818540000e-01 
2.0700000000e+02 -8.9767200000e-01 4.8869340000e-01 
2.0800000000e+02 -9.1673120000e-01 4.8471170000e-01 
2.0900000000e+02 -9.6094920000e-01 3.9363280000e-01 
2.1000000000e+02 -9.2478050000e-01 2.5979560000e-01 
2.1100000000e+02 -8.6100030000e-01 1.2672520000e-01 
2.1200000000e+02 -7.1948590000e-01 -1.9277140000e-02 
2.1300000000e+02 -5.0384210000e-01 -7.6362090000e-02 
2.1400000000e+02 -3.2230470000e-01 -1.9934630000e-02 
2.1500000000e+02 -2.5609970000e-01 8.5943600000e-02 
2.1600000000e+02 -3.5831010000e-01 5.2217620000e-02 
2.1700000000e+02 -2.9290320000e-02 -1.6911960000e-01 
2.1800000000e+02 1.6272630000e-02 -2.2425630000e-01 
2.1900000000e+02 3.8905050000e-01 8.9622360000e-02 
2.2000000000e+02 3.2394430000e-01 3.5117000000e-01 
2.2100000000e+02 1.7377690000e-01 4.3089570000e-01 
2.2200000000e+02 6.3289490000e-02 3.6320080000e-01 
2.2300000000e+02 6.7113930000e-02 2.2079420000e-01 
2.2400000000e+02 2.0596030000e-01 9.5488010000e-02 
2.2500000000e+02 4.5051440000e-01 7.8087420000e-02 
2.2600000000e+02 7.1129150000e-01 2.3707600000e-01 
2.2700000000e+02 8.5215890000e-01 5.5543960000e-01 
2.2800000000e+02 7.9670690000e-01 9.0625990000e-01 
2.2900000000e+02 5.9560680000e-01 1.1658600000e+00 
2.3000000000e+02 3.4269770000e-01 1.3028860000e+00 
2.3100000000e+02 9.6075720000e-02 1.3437880000e+00 
2.3200000000e+02 -1.4493530000e-01 1.3293350000e+00 
2.3300000000e+02 -3.9481740000e-01 9.9184800000e-01 
2.3400000000e+02 -2.4354120000e-01 1.0139570000e+00 
2.3500000000e+02 -3.0124980000e-01 9.9993770000e-01 
2.3600000000e+02 -3.5020900000e-01 9.6591620000e-01 
2.3700000000e+02 -3.9531150000e-01 9.3149640000e-01 
2.3800000000e+02 -4.4446340000e-01 8.9677640000e-01 
2.3900000000e+02 -5.0542980000e-01 8.5516590000e-01 
2.4000000000e+02 -1.2832960000e+00 5.7539250000e-01 
2.4100000000e+02 -1.1768040000e+00 5.1772320000e-01 
2.4200000000e+02 -1.0751530000e+00 4.7722330000e-01 
2.4300000000e+02 -9.7708480000e-01 4.5433480000e-01 
2.4400000000e+02 -8.8439880000e-01 4.5100250000e-01 
2.4500000000e+02 -7.8837740000e-01 4.8593930000e-01 
2.4600000000e+02 -7.8789730000e-01 4.8032090000e-01 
2.4700000000e+02 -7.7413670000e-01 5.1599030000e-01 
2.4800000000e+02 -8.3729710000e-01 5.0096370000e-01 
2.4900000000e+02 -8.7346370000e-01 3.5712640000e-01 
2.5000000000e+02 -8.1240860000e-01 2.1453830000e-01 
2.5100000000e+02 -7.1231770000e-01 5.9751080000e-02 
2.5200000000e+02 -5.0451790000e-01 -6.1773900000e-02 
2.5300000000e+02 -2.6448920000e-01 -4.3495860000e-02 
2.5400000000e+02 -1.2838670000e-01 8.8620800000e-02 
2.5500000000e+02 -2.1955670000e-01 1.4577110000e-01 
2.5600000000e+02 2.0815310000e-02 8.0182360000e-02 
2.5700000000e+02 1.0875260000e-01 -2.1376370000e-01 
2.5800000000e+02 4.6527680000e-01 1.6402000000e-01 
2.5900000000e+02 3.5313860000e-01 4.2331360000e-01 
2.6000000000e+02 1.9658650000e-01 4.3033930000e-01 
2.6100000000e+02 1.7032290000e-01 3.0595030000e-01 
2.6200000000e+02 2.9221490000e-01 1.9633740000e-01 
2.6300000000e+02 5.0362990000e-01 1.8697730000e-01 
2.6400000000e+02 7.3072960000e-01 3.1595170000e-01 
2.6500000000e+02 8.8443890000e-01 5.8414260000e-01 
2.6600000000e+02 8.7949610000e-01 9.2684890000e-01 
2.6700000000e+02 7.0239220000e-01 1.2256670000e+00 
2.6800000000e+02 4.3016750000e-01 1.3971290000e+00 
2.6900000000e+02 1.5474630000e-01 1.4404840000e+00 
2.7000000000e+02 -7.4244840000e-02 1.4018520000e+00 
2.7100000000e+02 -2.7064340000e-01 1.3399640000e+00 
2.7200000000e+02 -3.6957970000e-01 9.9826330000e-01 
2.7300000000e+02 -3.3529800000e-01 1.0495610000e+00 
2.7400000000e+02 -3.8121110000e-01 1.0140060000e+00 
2.7500000000e+02 -4.2111960000e-01 9.7362240000e-01 
2.7600000000e+02 -4.6174890000e-01 9.3482700000e-01 
2.7700000000e+02 -5.0932410000e-01 8.9432880000e-01 
2.7800000000e+02 -5.7047340000e-01 8.4341110000e-01 
2.7900000000e+02 -6.5208590000e-01 7.6172690000e-01 
2.8000000000e+02 -1.1704660000e+00 4.9262590000e-01 
2.8100000000e+02 -1.0507100000e+00 4.4805230000e-01 
2.8200000000e+02 -9.3565810000e-01 4.2494360000e-01 
2.8300000000e+02 -8.2712760000e-01 4.2476200000e-01 
2.8400000000e+02 -7.2821470000e-01 4.5091450000e-01 
2.8500000000e+02 -7.1065350000e-01 6.5490380000e-01 
2.8600000000e+02 -6.6454060000e-01 5.1836170000e-01 
2.8700000000e+02 -6.9129930000e-01 5.6608000000e-01 
2.8800000000e+02 -7.9577370000e-01 5.0924080000e-01 
2.8900000000e+02 -7.9684630000e-01 3.1894600000e-01 
2.9000000000e+02 -7.0890070000e-01 1.6307340000e-01 
2.9100000000e+02 -5.4804470000e-01 -1.0936590000e-03 
2.9200000000e+02 -2.7683500000e-01 -6.1252620000e-02 
2.9300000000e+02 -4.9592890000e-02 6.1914760000e-02 
2.9400000000e+02 -9.7062080000e-02 2.3081570000e-01 
2.9500000000e+02 1.5460730000e-01 1.7649050000e-01 
2.9600000000e+02 2.2085370000e-03 -5.2796100000e-03 
2.9700000000e+02 4.3322860000e-01 1.5719160000e-01 
2.9800000000e+02 3.6999780000e-01 4.1982690000e-01 
2.9900000000e+02 2.6103210000e-01 4.0357160000e-01 
3.0000000000e+02 3.1298830000e-01 3.0815640000e-01 
3.0100000000e+02 4.7133440000e-01 2.8248770000e-01 
3.0200000000e+02 6.5826100000e-01 3.5959060000e-01 
3.0300000000e+02 8.1907540000e-01 5.4420100000e-01 
3.0400000000e+02 8.9102570000e-01 8.2578410000e-01 
3.0500000000e+02 8.1076800000e-01 1.1439230000e+00 
3.0600000000e+02 5.7759820000e-01 1.3902090000e+00 
3.0700000000e+02 2.7895090000e-01 1.4919660000e+00 
3.0800000000e+02 1.2214650000e-02 1.4677220000e+00 
3.0900000000e+02 -1.8257990000e-01 1.3811390000e+00 
3.1000000000e+02 -3.2582640000e-01 1.2900750000e+00 
3.1100000000e+02 -3.8190220000e-01 1.0846520000e+00 
3.1200000000e+02 -4.0982790000e-01 1.0623660000e+00 
3.1300000000e+02 -4.4990780000e-01 1.0083240000e+00 
3.1400000000e+02 -4.8553790000e-01 9.5731280000e-01 
3.1500000000e+02 -5.2233980000e-01 9.0874490000e-01 
3.1600000000e+02 -5.6547420000e-01 8.5750330000e-01 
3.1700000000e+02 -6.2019630000e-01 7.9247300000e-01 
3.1800000000e+02 -6.8816010000e-01 6.8877860000e-01 
3.1900000000e+02 -7.3755980000e-01 4.9211790000e-01 
3.2000000000e+02 -1.0542450000e+00 4.2890890000e-01 
3.2100000000e+02 -9.2181190000e-01 4.0131970000e-01 
3.2200000000e+02 -7.9698620000e-01 3.9993310000e-01 
3.2300000000e+02 -6.8412330000e-01 4.2593400000e-01 
3.2400000000e+02 -5.8616070000e-01 4.8677030000e-01 
3.2500000000e+02 -6.8609470000e-01 4.9419630000e-01 
3.2600000000e+02 -5.7339870000e-01 5.7423620000e-01 
3.2700000000e+02 -6.4807880000e-01 6.1634660000e-01 
3.2800000000e+02 -7.7413680000e-01 4.9157900000e-01 
3.2900000000e+02 -7.2136470000e-01 2.6823420000e-01 
3.3000000000e+02 -5.9000560000e-01 1.0094610000e-01 
3.3100000000e+02 -3.5136570000e-01 -3.7773920000e-02 
3.3200000000e+02 -4.6581720000e-02 1.2748540000e-02 
3.3300000000e+02 3.2476790000e-02 2.5429040000e-01 
3.3400000000e+02 3.3154170000e-01 1.5466970000e-01 
3.3500000000e+02 -4.1546000000e-02 3.4337350000e-01 
3.3600000000e+02 2.5184600000e-01 1.1279730000e-01 
3.3700000000e+02 3.7246790000e-01 3.3619820000e-01 
3.3800000000e+02 3.4681470000e-01 3.6215100000e-01 
3.3900000000e+02 4.3757480000e-01 3.4126560000e-01 
3.4000000000e+02 5.7760420000e-01 3.8698880000e-01 
3.4100000000e+02 7.1589530000e-01 5.0309030000e-01 
3.4200000000e+02 8.2360060000e-01 6.9400060000e-01 
3.4300000000e+02 8.5220490000e-01 9.6015730000e-01 
3.4400000000e+02 7.3825080000e-01 1.2532770000e+00 
3.4500000000e+02 4.7638380000e-01 1.4622930000e+00 
3.4600000000e+02 1.6796850000e-01 1.5116510000e+00 
3.4700000000e+02 -8.0216980000e-02 1.4403420000e+00 
3.4800000000e+02 -2.4388390000e-01 1.3263980000e+00 
3.4900000000e+02 -3.4632220000e-01 1.2086350000e+00 
3.5000000000e+02 -3.8789810000e-01 1.1429520000e+00 
3.5100000000e+02 -4.5690810000e-01 1.0576670000e+00 
3.5200000000e+02 -4.9770230000e-01 9.8427840000e-01 
3.5300000000e+02 -5.3047910000e-01 9.1907420000e-01 
3.5400000000e+02 -5.6100210000e-01 8.5781620000e-01 
3.5500000000e+02 -5.9376360000e-01 7.9413950000e-01 
3.5600000000e+02 -6.3047910000e-01 7.1517440000e-01 
3.5700000000e+02 -6.5504340000e-01 5.9703000000e-01 
3.5800000000e+02 -6.0734300000e-01 4.6011430000e-01 
3.5900000000e+02 -5.5284890000e-01 3.4597850000e-01 
3.6000000000e+02 -9.3756210000e-01 3.8319340000e-01 
3.6100000000e+02 -7.9537860000e-01 3.7543470000e-01 
3.6200000000e+02 -6.6589100000e-01 3.9748640000e-01 
3.6300000000e+02 -5.5489480000e-01 4.5004950000e-01 
3.6400000000e+02 -4.6514500000e-01 5.5180830000e-01 
3.6500000000e+02 -5.3883500000e-01 5.2542080000e-01 
3.6600000000e+02 -5.1160490000e-01 6.3266250000e-01 
3.6700000000e+02 -6.3480230000e-01 6.4987550000e-01 
3.6800000000e+02 -7.5197840000e-01 4.4215850000e-01 
3.6900000000e+02 -6.2921220000e-01 2.0348870000e-01 
3.7000000000e+02 -4.3667730000e-01 4.5162590000e-02 
3.7100000000e+02 -1.2957720000e-01 -1.4955410000e-02 
3.7200000000e+02 1.0868870000e-01 1.8791280000e-01 
3.7300000000e+02 2.9605010000e-01 -1.0152040000e-01 
3.7400000000e+02 1.2059850000e-01 6.0845960000e-01 
3.7500000000e+02 -4.8034780000e-02 2.3394810000e-01 
3.7600000000e+02 2.8774100000e-01 1.7136460000e-01 
3.7700000000e+02 4.3345740000e-01 2.7024990000e-01 
3.7800000000e+02 5.5136170000e-01 3.5889710000e-01 
3.7900000000e+02 6.5101250000e-01 4.6897210000e-01 
3.8000000000e+02 7.3656070000e-01 6.0208680000e-01 
3.8100000000e+02 8.0315890000e-01 7.7919520000e-01 
3.8200000000e+02 8.1090580000e-01 1.0200120000e+00 
3.8300000000e+02 6.8617250000e-01 1.2937000000e+00 
3.8400000000e+02 4.0704560000e-01 1.4782430000e+00 
3.8500000000e+02 9.5509750000e-02 1.4845610000e+00 
3.8600000000e+02 -1.2905680000e-01 1.3789670000e+00 
3.8700000000e+02 -2.6632870000e-01 1.2518450000e+00 
3.8800000000e+02 -3.4659500000e-01 1.1162930000e+00 
3.8900000000e+02 -3.2746360000e-01 1.1404540000e+00 
3.9000000000e+02 -4.6073430000e-01 1.0345350000e+00 
3.9100000000e+02 -5.0879190000e-01 9.4375570000e-01 
3.9200000000e+02 -5.3938990000e-01 8.6558820000e-01 
3.9300000000e+02 -5.6153100000e-01 7.9530190000e-01 
3.9400000000e+02 -5.8214830000e-01 7.2730500000e-01 
3.9500000000e+02 -5.9914260000e-01 6.4496450000e-01 
3.9600000000e+02 -5.8090680000e-01 5.5833650000e-01 
3.9700000000e+02 -5.6321370000e-01 4.9498480000e-01 
3.9800000000e+02 -5.5770530000e-01 3.9622310000e-01 
3.9900000000e+02 -4.5906850000e-01 2.1686120000e-01 
4.0000000000e+02 -8.2411090000e-01 3.5260990000e-01 
4.0100000000e+02 -6.7578030000e-01 3.6542430000e-01 
4.0200000000e+02 -5.4610480000e-01 4.1034540000e-01 
4.0300000000e+02 -4.4170350000e-01 4.8777020000e-01 
4.0400000000e+02 -3.7129770000e-01 6.4340960000e-01 
4.0500000000e+02 -4.4490490000e-01 5.7608760000e-01 
4.0600000000e+02 -4.7206770000e-01 6.8331480000e-01 
4.0700000000e+02 -6.3801200000e-01 6.5639550000e-01 
4.0800000000e+02 -7.1031210000e-01 3.6336500000e-01 
4.0900000000e+02 -5.0403650000e-01 1.3654470000e-01 
4.1000000000e+02 -2.4826360000e-01 2.5358280000e-02 
4.1100000000e+02 6.7905650000e-02 9.5741690000e-02 
4.1200000000e+02 -8.0908870000e-02 2.1513770000e-01 
4.1300000000e+02 3.6902440000e-01 6.4849400000e-01 
4.1400000000e+02 -1.3718580000e-01 5.6811390000e-01 
4.1500000000e+02 -7.9561270000e-04 6.3011810000e-02 
4.1600000000e+02 4.7588110000e-01 7.4034090000e-02 
4.1700000000e+02 6.8024110000e-01 3.2640850000e-01 
4.1800000000e+02 7.3045480000e-01 5.2339330000e-01 
4.1900000000e+02 7.5485340000e-01 6.7150740000e-01 
4.2000000000e+02 7.8024520000e-01 8.2594920000e-01 
4.2100000000e+02 7.7615080000e-01 1.0323770000e+00 
4.2200000000e+02 6.5570860000e-01 1.2875080000e+00 
4.2300000000e+02 3.6382610000e-01 1.4545510000e+00 
4.2400000000e+02 5.5922020000e-02 1.4162690000e+00 
4.2500000000e+02 -1.3359390000e-01 1.2851170000e+00 
4.2600000000e+02 -2.4426260000e-01 1.1602510000e+00 
4.2700000000e+02 -3.1946550000e-01 1.0267930000e+00 
4.2800000000e+02 -2.0688660000e-01 1.0143190000e+00 
4.2900000000e+02 -3.9789580000e-01 9.8590280000e-01 
4.3000000000e+02 -4.5611120000e-01 8.9077060000e-01 
4.3100000000e+02 -4.8898830000e-01 8.2351140000e-01 
4.3200000000e+02 -5.4855560000e-01 7.5187800000e-01 
4.3300000000e+02 -5.5435860000e-01 6.3158110000e-01 
4.3400000000e+02 -5.1412980000e-01 5.5691290000e-01 
4.3500000000e+02 -4.7483050000e-01 5.2190540000e-01 
4.3600000000e+02 -4.6463240000e-01 5.1198750000e-01 
4.3700000000e+02 -5.0051910000e-01 4.7654330000e-01 
4.3800000000e+02 -5.2494600000e-01 3.4661630000e-01 
